RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
72,67,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
73,66,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
74,117,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
75,109,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
76,164,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
77,84,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
78,93,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
79,153,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
80,104,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
81,132,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
82,211,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
83,165,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
84,172,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
85,199,8,20,9,0.4,0.8888888888888888,0.5517241379310346
86,136,8,20,9,0.4,0.8888888888888888,0.5517241379310346
87,109,8,20,9,0.4,0.8888888888888888,0.5517241379310346
88,71,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
89,55,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
90,68,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
91,57,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
92,127,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
93,106,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
94,53,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
95,68,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
96,108,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
97,114,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
98,115,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
99,66,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
100,92,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
