RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
64,108,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
65,85,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
66,96,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
67,91,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
68,77,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
69,90,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
70,87,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
71,85,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
72,55,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
73,67,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
74,74,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
75,130,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
76,77,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
77,83,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
78,127,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
79,75,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
80,294,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
81,76,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
82,106,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
83,66,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
84,72,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
85,71,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
86,71,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
87,76,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
88,126,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
89,72,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
90,71,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
91,75,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
92,62,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
93,102,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
94,61,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
95,103,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
96,93,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
97,68,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
98,98,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
99,67,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
100,77,8,23,9,0.34782608695652173,0.8888888888888888,0.5
