RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,330,7,20,9,0.35,0.7777777777777778,0.48275862068965514
2,581,7,20,9,0.35,0.7777777777777778,0.48275862068965514
3,157,7,20,9,0.35,0.7777777777777778,0.48275862068965514
4,222,7,19,9,0.3684210526315789,0.7777777777777778,0.5
5,127,8,25,9,0.32,0.8888888888888888,0.47058823529411764
6,117,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
7,127,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
8,98,8,23,9,0.34782608695652173,0.8888888888888888,0.5
9,74,8,23,9,0.34782608695652173,0.8888888888888888,0.5
10,125,8,25,9,0.32,0.8888888888888888,0.47058823529411764
11,115,8,23,9,0.34782608695652173,0.8888888888888888,0.5
12,105,8,20,9,0.4,0.8888888888888888,0.5517241379310346
13,147,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
14,84,8,20,9,0.4,0.8888888888888888,0.5517241379310346
15,92,8,20,9,0.4,0.8888888888888888,0.5517241379310346
16,104,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
17,83,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
18,73,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
19,121,8,20,9,0.4,0.8888888888888888,0.5517241379310346
20,143,8,20,9,0.4,0.8888888888888888,0.5517241379310346
21,75,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
22,91,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
23,97,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
24,74,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
25,78,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
26,82,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
27,88,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
28,132,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
29,109,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
30,111,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
31,69,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
32,83,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
33,92,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
34,67,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
35,99,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
36,78,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
37,74,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
38,85,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
39,83,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
40,94,7,20,9,0.35,0.7777777777777778,0.48275862068965514
41,79,7,20,9,0.35,0.7777777777777778,0.48275862068965514
42,175,7,20,9,0.35,0.7777777777777778,0.48275862068965514
43,99,7,20,9,0.35,0.7777777777777778,0.48275862068965514
44,118,7,20,9,0.35,0.7777777777777778,0.48275862068965514
45,133,7,20,9,0.35,0.7777777777777778,0.48275862068965514
46,70,7,20,9,0.35,0.7777777777777778,0.48275862068965514
47,93,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
48,112,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
49,113,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
50,66,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
51,103,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
52,83,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
53,66,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
54,68,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
55,75,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
56,146,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
57,77,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
58,98,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
59,85,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
60,77,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
61,119,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
62,103,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
63,170,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
64,154,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
65,338,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
66,125,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
67,102,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
68,91,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
69,55,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
70,78,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
71,67,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
72,65,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
73,68,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
74,70,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
75,90,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
76,84,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
77,64,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
78,82,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
79,121,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
80,114,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
81,92,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
82,91,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
83,113,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
84,96,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
85,117,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
86,186,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
87,79,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
88,87,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
89,104,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
90,67,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
91,78,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
92,87,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
93,57,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
94,56,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
95,67,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
96,85,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
97,71,8,23,9,0.34782608695652173,0.8888888888888888,0.5
98,76,8,23,9,0.34782608695652173,0.8888888888888888,0.5
99,63,8,23,9,0.34782608695652173,0.8888888888888888,0.5
100,132,8,23,9,0.34782608695652173,0.8888888888888888,0.5
