RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,269,8,25,9,0.32,0.8888888888888888,0.47058823529411764
2,85,8,25,9,0.32,0.8888888888888888,0.47058823529411764
3,210,8,25,9,0.32,0.8888888888888888,0.47058823529411764
4,88,8,25,9,0.32,0.8888888888888888,0.47058823529411764
5,92,8,25,9,0.32,0.8888888888888888,0.47058823529411764
6,116,8,25,9,0.32,0.8888888888888888,0.47058823529411764
7,85,8,25,9,0.32,0.8888888888888888,0.47058823529411764
8,94,8,25,9,0.32,0.8888888888888888,0.47058823529411764
9,106,9,26,9,0.34615384615384615,1.0,0.5142857142857142
10,80,9,27,9,0.3333333333333333,1.0,0.5
11,109,8,25,9,0.32,0.8888888888888888,0.47058823529411764
12,432,8,25,9,0.32,0.8888888888888888,0.47058823529411764
13,94,8,25,9,0.32,0.8888888888888888,0.47058823529411764
14,124,8,25,9,0.32,0.8888888888888888,0.47058823529411764
15,81,8,25,9,0.32,0.8888888888888888,0.47058823529411764
16,74,8,25,9,0.32,0.8888888888888888,0.47058823529411764
17,203,8,25,9,0.32,0.8888888888888888,0.47058823529411764
18,79,8,25,9,0.32,0.8888888888888888,0.47058823529411764
19,167,8,25,9,0.32,0.8888888888888888,0.47058823529411764
20,104,8,25,9,0.32,0.8888888888888888,0.47058823529411764
21,75,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
22,96,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
23,87,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
24,73,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
25,74,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
26,63,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
27,65,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
28,55,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
29,136,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
30,102,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
31,122,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
32,196,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
33,73,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
34,80,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
35,65,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
36,96,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
37,177,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
38,137,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
39,83,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
40,68,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
41,120,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
42,86,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
43,69,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
44,53,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
45,66,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
46,72,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
47,65,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
48,77,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
49,61,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
