RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
27,117,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
28,68,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
29,106,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
30,94,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
31,113,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
32,88,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
33,140,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
34,247,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
35,87,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
36,105,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
37,57,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
38,69,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
39,57,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
40,75,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
41,82,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
42,69,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
43,73,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
44,76,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
45,98,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
46,65,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
47,83,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
48,103,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
49,125,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
50,199,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
51,74,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
52,74,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
53,83,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
54,60,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
55,62,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
56,77,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
57,101,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
58,114,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
59,130,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
60,90,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
61,180,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
62,66,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
63,59,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
64,67,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
65,83,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
66,78,8,27,9,0.2962962962962963,0.8888888888888888,0.4444444444444444
67,101,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
68,68,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
69,82,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
70,84,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
71,105,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
72,153,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
73,248,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
74,188,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
75,293,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
76,111,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
77,113,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
78,92,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
79,57,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
80,90,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
81,93,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
82,70,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
83,105,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
84,82,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
85,77,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
86,78,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
87,57,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
88,69,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
89,57,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
90,56,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
91,73,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
92,55,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
93,72,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
94,60,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
95,74,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
96,98,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
97,63,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
98,58,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
99,75,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
100,76,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
