RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,380,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
2,155,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
3,191,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
4,189,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
5,211,8,25,9,0.32,0.8888888888888888,0.47058823529411764
6,686,8,25,9,0.32,0.8888888888888888,0.47058823529411764
7,105,8,25,9,0.32,0.8888888888888888,0.47058823529411764
8,98,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
9,124,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
10,109,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
11,144,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
12,116,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
13,147,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
14,175,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
15,173,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
16,87,8,25,9,0.32,0.8888888888888888,0.47058823529411764
17,81,8,25,9,0.32,0.8888888888888888,0.47058823529411764
18,79,8,25,9,0.32,0.8888888888888888,0.47058823529411764
19,168,8,25,9,0.32,0.8888888888888888,0.47058823529411764
20,122,8,25,9,0.32,0.8888888888888888,0.47058823529411764
21,86,8,25,9,0.32,0.8888888888888888,0.47058823529411764
22,100,8,25,9,0.32,0.8888888888888888,0.47058823529411764
23,87,8,25,9,0.32,0.8888888888888888,0.47058823529411764
24,79,8,25,9,0.32,0.8888888888888888,0.47058823529411764
25,165,8,25,9,0.32,0.8888888888888888,0.47058823529411764
26,72,8,25,9,0.32,0.8888888888888888,0.47058823529411764
27,57,8,25,9,0.32,0.8888888888888888,0.47058823529411764
28,89,8,25,9,0.32,0.8888888888888888,0.47058823529411764
29,107,8,25,9,0.32,0.8888888888888888,0.47058823529411764
30,90,8,25,9,0.32,0.8888888888888888,0.47058823529411764
31,74,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
32,95,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
33,100,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
34,76,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
35,70,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
36,103,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
37,152,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
38,132,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
39,108,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
40,110,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
41,94,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
42,101,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
43,113,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
44,90,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
45,114,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
46,76,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
47,151,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
48,97,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
49,166,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
50,84,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
51,94,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
52,64,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
53,93,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
54,62,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
55,72,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
56,83,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
57,86,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
58,99,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
59,194,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
60,94,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
61,110,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
62,98,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
63,146,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
64,127,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
65,97,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
66,126,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
67,88,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
68,69,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
69,80,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
70,73,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
71,83,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
72,97,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
73,129,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
74,206,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
75,156,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
76,83,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
77,82,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
78,63,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
79,86,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
80,136,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
81,70,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
82,59,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
83,60,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
84,71,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
85,68,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
86,57,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
87,93,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
88,59,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
89,61,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
90,67,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
91,67,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
92,65,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
93,64,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
94,70,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
95,80,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
96,111,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
97,89,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
98,73,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
99,72,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
100,88,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
