RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,310,9,24,9,0.375,1.0,0.5454545454545454
2,136,9,30,9,0.3,1.0,0.4615384615384615
3,234,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
4,195,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
5,154,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
6,156,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
7,110,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
8,89,8,25,9,0.32,0.8888888888888888,0.47058823529411764
9,81,8,25,9,0.32,0.8888888888888888,0.47058823529411764
10,102,9,27,9,0.3333333333333333,1.0,0.5
11,85,9,27,9,0.3333333333333333,1.0,0.5
12,93,9,27,9,0.3333333333333333,1.0,0.5
13,95,9,27,9,0.3333333333333333,1.0,0.5
14,537,8,25,9,0.32,0.8888888888888888,0.47058823529411764
15,77,8,25,9,0.32,0.8888888888888888,0.47058823529411764
16,80,8,25,9,0.32,0.8888888888888888,0.47058823529411764
17,109,8,25,9,0.32,0.8888888888888888,0.47058823529411764
18,87,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
19,132,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
20,90,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
21,85,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
22,84,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
23,96,8,26,9,0.3076923076923077,0.8888888888888888,0.4571428571428572
24,86,8,25,9,0.32,0.8888888888888888,0.47058823529411764
25,73,8,25,9,0.32,0.8888888888888888,0.47058823529411764
26,66,8,25,9,0.32,0.8888888888888888,0.47058823529411764
27,80,8,25,9,0.32,0.8888888888888888,0.47058823529411764
28,113,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
29,73,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
30,155,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
31,77,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
32,72,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
33,120,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
34,104,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
