RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
67,61,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
68,79,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
69,61,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
70,163,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
71,59,8,32,9,0.25,0.8888888888888888,0.3902439024390244
72,66,8,30,9,0.26666666666666666,0.8888888888888888,0.41025641025641024
73,223,8,30,9,0.26666666666666666,0.8888888888888888,0.41025641025641024
74,54,8,30,9,0.26666666666666666,0.8888888888888888,0.41025641025641024
75,59,8,30,9,0.26666666666666666,0.8888888888888888,0.41025641025641024
76,57,8,30,9,0.26666666666666666,0.8888888888888888,0.41025641025641024
77,51,8,30,9,0.26666666666666666,0.8888888888888888,0.41025641025641024
78,53,8,32,9,0.25,0.8888888888888888,0.3902439024390244
79,52,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
80,68,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
81,52,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
82,53,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
83,51,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
84,53,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
85,65,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
86,59,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
87,57,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
88,72,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
89,55,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
90,73,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
91,47,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
92,58,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
93,55,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
94,59,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
95,72,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
96,92,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
97,64,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
98,58,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
99,48,8,31,9,0.25806451612903225,0.8888888888888888,0.39999999999999997
100,51,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
