RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
32,90,7,19,9,0.3684210526315789,0.7777777777777778,0.5
33,87,7,19,9,0.3684210526315789,0.7777777777777778,0.5
34,89,7,16,9,0.4375,0.7777777777777778,0.56
35,70,7,16,9,0.4375,0.7777777777777778,0.56
36,67,7,16,9,0.4375,0.7777777777777778,0.56
37,68,7,16,9,0.4375,0.7777777777777778,0.56
38,99,7,16,9,0.4375,0.7777777777777778,0.56
39,78,7,16,9,0.4375,0.7777777777777778,0.56
40,95,7,16,9,0.4375,0.7777777777777778,0.56
41,109,7,16,9,0.4375,0.7777777777777778,0.56
42,97,7,16,9,0.4375,0.7777777777777778,0.56
43,108,7,16,9,0.4375,0.7777777777777778,0.56
44,124,7,16,9,0.4375,0.7777777777777778,0.56
45,97,7,16,9,0.4375,0.7777777777777778,0.56
46,194,7,16,9,0.4375,0.7777777777777778,0.56
47,109,7,16,9,0.4375,0.7777777777777778,0.56
48,107,7,16,9,0.4375,0.7777777777777778,0.56
49,98,7,16,9,0.4375,0.7777777777777778,0.56
50,70,7,16,9,0.4375,0.7777777777777778,0.56
51,68,7,16,9,0.4375,0.7777777777777778,0.56
52,81,7,16,9,0.4375,0.7777777777777778,0.56
53,75,7,16,9,0.4375,0.7777777777777778,0.56
54,74,7,16,9,0.4375,0.7777777777777778,0.56
55,73,7,17,9,0.4117647058823529,0.7777777777777778,0.5384615384615384
56,83,7,17,9,0.4117647058823529,0.7777777777777778,0.5384615384615384
57,109,7,17,9,0.4117647058823529,0.7777777777777778,0.5384615384615384
58,83,7,17,9,0.4117647058823529,0.7777777777777778,0.5384615384615384
59,156,7,16,9,0.4375,0.7777777777777778,0.56
60,105,7,16,9,0.4375,0.7777777777777778,0.56
61,132,7,16,9,0.4375,0.7777777777777778,0.56
62,117,7,16,9,0.4375,0.7777777777777778,0.56
63,193,7,16,9,0.4375,0.7777777777777778,0.56
64,87,7,16,9,0.4375,0.7777777777777778,0.56
65,80,7,16,9,0.4375,0.7777777777777778,0.56
66,123,7,16,9,0.4375,0.7777777777777778,0.56
67,72,7,16,9,0.4375,0.7777777777777778,0.56
68,67,7,16,9,0.4375,0.7777777777777778,0.56
69,86,7,16,9,0.4375,0.7777777777777778,0.56
70,131,7,16,9,0.4375,0.7777777777777778,0.56
71,89,7,16,9,0.4375,0.7777777777777778,0.56
72,250,7,16,9,0.4375,0.7777777777777778,0.56
73,64,7,16,9,0.4375,0.7777777777777778,0.56
74,167,7,16,9,0.4375,0.7777777777777778,0.56
75,118,7,16,9,0.4375,0.7777777777777778,0.56
76,142,7,16,9,0.4375,0.7777777777777778,0.56
77,91,7,16,9,0.4375,0.7777777777777778,0.56
78,71,7,16,9,0.4375,0.7777777777777778,0.56
79,122,7,16,9,0.4375,0.7777777777777778,0.56
80,132,7,16,9,0.4375,0.7777777777777778,0.56
81,97,7,16,9,0.4375,0.7777777777777778,0.56
82,118,7,16,9,0.4375,0.7777777777777778,0.56
83,126,7,16,9,0.4375,0.7777777777777778,0.56
84,157,7,16,9,0.4375,0.7777777777777778,0.56
85,174,7,16,9,0.4375,0.7777777777777778,0.56
86,95,7,16,9,0.4375,0.7777777777777778,0.56
87,72,7,16,9,0.4375,0.7777777777777778,0.56
88,111,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
89,68,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
90,71,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
91,69,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
92,63,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
93,62,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
94,49,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
95,65,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
96,92,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
97,69,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
98,85,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
99,71,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
100,243,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
