RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,337,7,19,9,0.3684210526315789,0.7777777777777778,0.5
2,136,7,22,9,0.3181818181818182,0.7777777777777778,0.45161290322580644
3,147,7,19,9,0.3684210526315789,0.7777777777777778,0.5
4,216,7,18,9,0.3888888888888889,0.7777777777777778,0.5185185185185185
5,155,7,18,9,0.3888888888888889,0.7777777777777778,0.5185185185185185
6,128,7,20,9,0.35,0.7777777777777778,0.48275862068965514
7,125,7,20,9,0.35,0.7777777777777778,0.48275862068965514
8,91,7,20,9,0.35,0.7777777777777778,0.48275862068965514
9,197,7,19,9,0.3684210526315789,0.7777777777777778,0.5
10,143,7,19,9,0.3684210526315789,0.7777777777777778,0.5
11,122,7,19,9,0.3684210526315789,0.7777777777777778,0.5
12,104,7,19,9,0.3684210526315789,0.7777777777777778,0.5
13,113,7,19,9,0.3684210526315789,0.7777777777777778,0.5
14,132,7,20,9,0.35,0.7777777777777778,0.48275862068965514
15,80,7,20,9,0.35,0.7777777777777778,0.48275862068965514
16,59,7,20,9,0.35,0.7777777777777778,0.48275862068965514
17,86,7,19,9,0.3684210526315789,0.7777777777777778,0.5
18,70,7,18,9,0.3888888888888889,0.7777777777777778,0.5185185185185185
19,209,7,20,9,0.35,0.7777777777777778,0.48275862068965514
20,77,7,20,9,0.35,0.7777777777777778,0.48275862068965514
21,74,7,20,9,0.35,0.7777777777777778,0.48275862068965514
22,89,7,20,9,0.35,0.7777777777777778,0.48275862068965514
23,86,7,20,9,0.35,0.7777777777777778,0.48275862068965514
24,65,7,20,9,0.35,0.7777777777777778,0.48275862068965514
25,99,7,20,9,0.35,0.7777777777777778,0.48275862068965514
26,79,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
27,96,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
28,129,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
29,91,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
30,100,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
31,107,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
32,101,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
33,77,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
34,89,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
35,201,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
36,82,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
37,76,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
38,74,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
39,97,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
40,56,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
41,128,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
42,142,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
43,115,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
44,129,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
45,66,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
46,87,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
47,124,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
48,141,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
49,135,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
50,74,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
51,65,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
52,79,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
53,97,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
54,109,7,16,9,0.4375,0.7777777777777778,0.56
55,119,7,16,9,0.4375,0.7777777777777778,0.56
56,245,7,16,9,0.4375,0.7777777777777778,0.56
57,126,7,16,9,0.4375,0.7777777777777778,0.56
58,59,7,16,9,0.4375,0.7777777777777778,0.56
59,75,7,16,9,0.4375,0.7777777777777778,0.56
60,73,7,16,9,0.4375,0.7777777777777778,0.56
61,139,7,16,9,0.4375,0.7777777777777778,0.56
62,112,7,16,9,0.4375,0.7777777777777778,0.56
63,120,7,16,9,0.4375,0.7777777777777778,0.56
64,98,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
65,156,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
66,133,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
67,63,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
68,231,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
69,66,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
70,75,7,16,9,0.4375,0.7777777777777778,0.56
71,60,7,16,9,0.4375,0.7777777777777778,0.56
72,62,7,16,9,0.4375,0.7777777777777778,0.56
73,88,7,16,9,0.4375,0.7777777777777778,0.56
74,113,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
75,162,7,16,9,0.4375,0.7777777777777778,0.56
76,79,7,16,9,0.4375,0.7777777777777778,0.56
77,94,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
78,125,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
79,71,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
80,129,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
81,104,7,16,9,0.4375,0.7777777777777778,0.56
82,112,7,16,9,0.4375,0.7777777777777778,0.56
83,102,7,16,9,0.4375,0.7777777777777778,0.56
84,97,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
85,123,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
86,59,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
87,69,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
88,59,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
89,60,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
90,93,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
91,57,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
92,57,7,16,9,0.4375,0.7777777777777778,0.56
93,51,7,16,9,0.4375,0.7777777777777778,0.56
94,55,7,16,9,0.4375,0.7777777777777778,0.56
95,69,7,16,9,0.4375,0.7777777777777778,0.56
96,87,7,16,9,0.4375,0.7777777777777778,0.56
97,68,7,16,9,0.4375,0.7777777777777778,0.56
98,62,7,16,9,0.4375,0.7777777777777778,0.56
99,115,7,16,9,0.4375,0.7777777777777778,0.56
100,85,7,16,9,0.4375,0.7777777777777778,0.56
