RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,652,6,20,9,0.3,0.6666666666666666,0.41379310344827586
2,188,6,20,9,0.3,0.6666666666666666,0.41379310344827586
3,165,7,17,9,0.4117647058823529,0.7777777777777778,0.5384615384615384
4,228,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
5,183,7,14,9,0.5,0.7777777777777778,0.6086956521739131
6,140,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
7,112,7,14,9,0.5,0.7777777777777778,0.6086956521739131
8,174,6,9,9,0.6666666666666666,0.6666666666666666,0.6666666666666666
9,78,6,10,9,0.6,0.6666666666666666,0.631578947368421
10,100,6,9,9,0.6666666666666666,0.6666666666666666,0.6666666666666666
11,79,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
12,76,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
13,105,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
14,95,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
15,126,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
16,79,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
17,98,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
18,95,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
19,63,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
20,70,7,14,9,0.5,0.7777777777777778,0.6086956521739131
21,86,7,14,9,0.5,0.7777777777777778,0.6086956521739131
22,151,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
23,172,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
24,67,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
25,76,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
26,137,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
27,75,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
28,184,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
29,103,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
30,78,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
31,80,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
32,93,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
33,86,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
34,69,7,14,9,0.5,0.7777777777777778,0.6086956521739131
35,79,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
36,87,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
37,163,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
38,120,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
39,141,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
40,97,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
41,67,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
42,67,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
43,126,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
44,77,7,15,9,0.4666666666666667,0.7777777777777778,0.5833333333333334
45,84,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
