RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,398,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
2,167,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
3,511,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
4,225,8,24,9,0.3333333333333333,0.8888888888888888,0.48484848484848486
5,124,8,23,9,0.34782608695652173,0.8888888888888888,0.5
6,195,8,23,9,0.34782608695652173,0.8888888888888888,0.5
7,130,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
8,102,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
9,102,8,19,9,0.42105263157894735,0.8888888888888888,0.5714285714285714
10,100,6,12,9,0.5,0.6666666666666666,0.5714285714285715
11,84,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
12,163,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
13,193,8,15,9,0.5333333333333333,0.8888888888888888,0.6666666666666667
14,93,8,15,9,0.5333333333333333,0.8888888888888888,0.6666666666666667
15,127,8,15,9,0.5333333333333333,0.8888888888888888,0.6666666666666667
16,221,8,16,9,0.5,0.8888888888888888,0.64
17,75,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
18,77,8,16,9,0.5,0.8888888888888888,0.64
19,64,8,16,9,0.5,0.8888888888888888,0.64
20,87,8,16,9,0.5,0.8888888888888888,0.64
21,78,8,16,9,0.5,0.8888888888888888,0.64
22,83,8,16,9,0.5,0.8888888888888888,0.64
23,93,8,16,9,0.5,0.8888888888888888,0.64
24,120,8,16,9,0.5,0.8888888888888888,0.64
25,57,8,16,9,0.5,0.8888888888888888,0.64
26,64,8,16,9,0.5,0.8888888888888888,0.64
27,72,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
28,93,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
29,91,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
30,148,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
31,164,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
32,242,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
33,93,8,16,9,0.5,0.8888888888888888,0.64
34,76,8,16,9,0.5,0.8888888888888888,0.64
35,86,8,16,9,0.5,0.8888888888888888,0.64
36,215,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
37,98,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
38,78,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
39,69,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
40,57,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
41,140,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
42,73,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
43,67,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
44,70,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
45,63,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
46,64,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
47,135,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
48,62,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
49,95,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
50,87,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
51,76,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
52,72,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
53,66,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
54,71,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
55,82,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
56,113,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
57,88,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
58,95,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
59,116,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
60,148,8,16,9,0.5,0.8888888888888888,0.64
61,221,8,16,9,0.5,0.8888888888888888,0.64
62,70,8,16,9,0.5,0.8888888888888888,0.64
63,83,8,16,9,0.5,0.8888888888888888,0.64
64,60,8,16,9,0.5,0.8888888888888888,0.64
65,62,8,16,9,0.5,0.8888888888888888,0.64
66,96,8,16,9,0.5,0.8888888888888888,0.64
67,101,8,15,9,0.5333333333333333,0.8888888888888888,0.6666666666666667
68,108,8,16,9,0.5,0.8888888888888888,0.64
69,222,8,16,9,0.5,0.8888888888888888,0.64
70,111,8,16,9,0.5,0.8888888888888888,0.64
71,185,8,16,9,0.5,0.8888888888888888,0.64
72,116,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
73,109,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
74,83,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
75,87,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
76,84,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
77,128,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
78,83,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
79,233,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
80,117,8,17,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
81,82,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
82,220,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
83,64,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
84,65,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
85,71,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
86,72,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
87,78,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
88,68,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
89,67,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
90,93,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
91,59,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
92,65,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
93,71,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
94,60,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
95,68,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
96,115,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
97,63,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
98,79,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
99,63,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
100,81,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
