RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,23,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
2,22,8,18,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
3,16,8,16,9,0.5,0.8888888888888888,0.64
4,22,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
5,20,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
6,0,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
7,25,8,15,9,0.5333333333333333,0.8888888888888888,0.6666666666666667
8,15,8,15,9,0.5333333333333333,0.8888888888888888,0.6666666666666667
9,23,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
10,21,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
11,22,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
12,8,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
13,18,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
14,18,7,13,9,0.5384615384615384,0.7777777777777778,0.6363636363636364
15,13,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
16,13,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
17,0,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
18,18,8,13,9,0.6153846153846154,0.8888888888888888,0.7272727272727274
19,0,8,13,9,0.6153846153846154,0.8888888888888888,0.7272727272727274
20,13,8,13,9,0.6153846153846154,0.8888888888888888,0.7272727272727274
21,19,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
22,24,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
23,20,7,12,9,0.5833333333333334,0.7777777777777778,0.6666666666666666
24,18,8,14,9,0.5714285714285714,0.8888888888888888,0.6956521739130435
25,12,8,14,9,0.5714285714285714,0.8888888888888888,0.6956521739130435
26,7,7,11,9,0.6363636363636364,0.7777777777777778,0.7000000000000001
