RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1,31,8,25,9,0.32,0.8888888888888888,0.47058824
2,21,7,19,9,0.3684210526315789,0.7777777777777778,0.50000000
3,5,7,19,9,0.3684210526315789,0.7777777777777778,0.50000000
4,17,7,18,9,0.3888888888888889,0.7777777777777778,0.51851852
5,16,7,18,9,0.3888888888888889,0.7777777777777778,0.51851852
6,22,7,19,9,0.3684210526315789,0.7777777777777778,0.50000000
7,23,6,14,9,0.42857142857142855,0.6666666666666666,0.52173913
8,18,6,14,9,0.42857142857142855,0.6666666666666666,0.52173913
9,22,7,16,9,0.4375,0.7777777777777778,0.56000000
10,19,7,16,9,0.4375,0.7777777777777778,0.56000000
11,22,8,17,9,0.47058823529411764,0.8888888888888888,0.61538462
12,9,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
13,21,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
14,21,7,12,9,0.5833333333333334,0.7777777777777778,0.66666667
15,21,7,12,9,0.5833333333333334,0.7777777777777778,0.66666667
16,22,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
17,10,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
18,23,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
19,7,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
20,22,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
21,9,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
22,16,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
23,21,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
24,19,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
25,19,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
26,15,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
27,19,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
28,22,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
29,17,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
30,18,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
31,14,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
32,20,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
33,9,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
34,15,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
35,11,7,13,9,0.5384615384615384,0.7777777777777778,0.63636364
36,16,8,15,9,0.5333333333333333,0.8888888888888888,0.66666667
37,16,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
38,17,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
39,16,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
40,16,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
41,19,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
42,21,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
43,18,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
44,19,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
45,16,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
46,21,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
47,17,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
48,16,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
49,22,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
50,19,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
51,20,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
52,16,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
53,19,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
54,15,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
55,22,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
56,0,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
57,14,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
58,14,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
59,0,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
60,11,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
61,16,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
62,18,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
63,14,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
64,18,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
65,20,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
66,19,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
67,19,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
68,20,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
69,0,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
70,21,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
71,0,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
72,15,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
73,20,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
74,17,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
75,13,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
76,0,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
77,18,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
78,12,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
79,22,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
80,17,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
81,25,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
82,21,8,14,9,0.5714285714285714,0.8888888888888888,0.69565217
83,25,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
84,17,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
85,21,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
86,15,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
87,21,8,12,9,0.6666666666666666,0.8888888888888888,0.76190476
88,15,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
89,16,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
90,20,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
91,15,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
92,17,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
93,13,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
94,15,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
95,22,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
96,22,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
97,21,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
98,0,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
99,22,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
100,20,8,13,9,0.6153846153846154,0.8888888888888888,0.72727273
