RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
26, 17, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
27, 17, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
28, 18, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
29, 14, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
30, 8, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
31, 17, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
32, 11, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
33, 19, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
34, 12, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
35, 20, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
36, 0, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
37, 21, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
38, 5, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
39, 17, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
40, 5, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
41, 18, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
42, 17, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
43, 19, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
44, 18, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
45, 18, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
46, 13, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
47, 19, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
48, 17, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
49, 13, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
50, 14, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
51, 16, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
52, 12, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
53, 16, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
54, 14, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
55, 15, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
56, 17, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
57, 15, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
58, 0, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
59, 14, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
60, 15, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
61, 16, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
62, 17, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
63, 7, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
64, 18, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
65, 17, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
66, 11, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
67, 14, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
68, 17, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
69, 18, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
70, 13, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
71, 14, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
72, 18, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
73, 10, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
74, 12, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
75, 11, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
76, 17, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
77, 18, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
78, 6, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
79, 19, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
80, 14, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
81, 0, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
82, 16, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
83, 12, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
84, 14, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
85, 20, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
86, 19, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
87, 20, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
88, 17, 8, 11, 9, 0.7272727272727273, 0.8888888888888888, 0.7999999999999999
89, 19, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
90, 18, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
91, 19, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
92, 5, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
93, 18, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
94, 12, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
95, 16, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
96, 18, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
97, 0, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
98, 14, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
99, 18, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
100, 19, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
