RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1, 18, 7, 18, 9, 0.3888888888888889, 0.7777777777777778, 0.5185185185185185
2, 14, 7, 18, 9, 0.3888888888888889, 0.7777777777777778, 0.5185185185185185
3, 8, 7, 17, 9, 0.4117647058823529, 0.7777777777777778, 0.5384615384615384
4, 23, 6, 15, 9, 0.4, 0.6666666666666666, 0.5
5, 19, 6, 15, 9, 0.4, 0.6666666666666666, 0.5
6, 19, 6, 11, 9, 0.5454545454545454, 0.6666666666666666, 0.6
7, 0, 6, 11, 9, 0.5454545454545454, 0.6666666666666666, 0.6
8, 0, 6, 11, 9, 0.5454545454545454, 0.6666666666666666, 0.6
9, 17, 6, 11, 9, 0.5454545454545454, 0.6666666666666666, 0.6
10, 14, 6, 11, 9, 0.5454545454545454, 0.6666666666666666, 0.6
11, 17, 6, 11, 9, 0.5454545454545454, 0.6666666666666666, 0.6
12, 12, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
13, 5, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
14, 17, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
15, 25, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
16, 21, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
17, 20, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
18, 16, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
19, 12, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
20, 14, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
21, 18, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
22, 11, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
23, 12, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
24, 15, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
25, 9, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
26, 11, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
27, 29, 6, 10, 9, 0.6, 0.6666666666666666, 0.631578947368421
28, 22, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
29, 20, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
30, 11, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
31, 11, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
32, 0, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
33, 15, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
34, 21, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
35, 22, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
36, 13, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
37, 23, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
38, 12, 8, 12, 9, 0.6666666666666666, 0.8888888888888888, 0.761904761904762
39, 20, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
40, 14, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
41, 23, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
42, 5, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
43, 5, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
44, 17, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
45, 7, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
46, 13, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
47, 16, 7, 11, 9, 0.6363636363636364, 0.7777777777777778, 0.7000000000000001
