RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
1, 19, 8, 25, 9, 0.32, 0.8888888888888888, 0.47058823529411764
2, 20, 9, 28, 9, 0.32142857142857145, 1.0, 0.4864864864864865
3, 27, 8, 20, 9, 0.4, 0.8888888888888888, 0.5517241379310346
4, 8, 7, 18, 9, 0.3888888888888889, 0.7777777777777778, 0.5185185185185185
5, 29, 7, 18, 9, 0.3888888888888889, 0.7777777777777778, 0.5185185185185185
6, 21, 8, 20, 9, 0.4, 0.8888888888888888, 0.5517241379310346
7, 21, 8, 20, 9, 0.4, 0.8888888888888888, 0.5517241379310346
8, 32, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
9, 25, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
10, 24, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
11, 26, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
12, 22, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
13, 25, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
14, 29, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
15, 25, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
16, 6, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
17, 22, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
18, 23, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
19, 10, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
20, 16, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
21, 22, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
22, 14, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
23, 18, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
24, 5, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
25, 14, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
26, 13, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
27, 16, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
28, 14, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
29, 17, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
30, 14, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
31, 15, 8, 14, 9, 0.5714285714285714, 0.8888888888888888, 0.6956521739130435
32, 13, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
33, 19, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
34, 0, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
35, 13, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
36, 15, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
37, 20, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
38, 17, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
39, 17, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
40, 12, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
41, 0, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
42, 6, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
43, 15, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
44, 14, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
45, 0, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
46, 13, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
47, 19, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
48, 0, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
49, 17, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
50, 17, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
51, 6, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
52, 17, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
53, 17, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
54, 17, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
55, 17, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
56, 19, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
57, 14, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
58, 0, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
59, 17, 8, 13, 9, 0.6153846153846154, 0.8888888888888888, 0.7272727272727274
60, 13, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
61, 13, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
62, 17, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
63, 19, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
64, 15, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
65, 16, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
66, 16, 8, 15, 9, 0.5333333333333333, 0.8888888888888888, 0.6666666666666667
